Rank,Name,Score,Provisional Rank,Provisional Score,Performance,Old Rating(β),Change,New Rating(β)
860,demisequartet,0,876,0,434,0,+36,36
860,sudo,0,876,0,434,0,+36,36
860,Dimorphotheca,0,876,0,434,183,+62,245
860,motchy,0,876,0,434,0,+36,36
860,renoyu,0,876,0,434,445,+61,506
860,cleverxia,0,876,0,434,0,+36,36
860,moripopo,0,876,0,434,172,+58,230
860,Vort_EX,0,876,0,434,293,+58,351
860,bit_zentansaku,0,876,0,434,0,+36,36
860,yuta38,0,876,0,434,226,+72,298
860,DrShirokami,0,876,0,434,72,+61,133
860,se_ya2021,0,876,0,434,0,+36,36
860,jeshwanth,0,876,0,434,0,+36,36
860,sanyo,0,876,0,434,0,+36,36
860,akasinn,0,876,0,434,0,+36,36
860,yotayokuto,0,867,60865098301,434,17,+48,65
860,jamad,0,876,0,434,458,+59,517
860,minzoa,0,876,0,434,0,+36,36
860,pyonth,0,876,0,434,18,+48,66
860,Misuchii,0,876,0,434,0,+36,36
860,sepa_38,0,876,0,434,52,+58,110
860,Arknights_______,0,876,0,434,0,+36,36
860,sddf,0,876,0,434,0,+36,36
860,nyanhi,0,728,63179310956,434,0,+36,36
860,k2awa,0,876,0,434,0,+36,36
860,KG1109,0,707,63179310956,434,766,+19,785
860,zono819,0,876,0,434,0,+36,36
860,kasutera7,0,876,0,434,0,+36,36
860,shirley0208,0,876,0,434,0,+36,36
860,ricetta,0,876,0,434,215,+59,274
860,Murabito,0,876,0,434,0,+36,36
860,petrescu14,0,876,0,434,0,+36,36
860,glycine,0,876,0,434,596,+33,629
860,chinesekid,0,876,0,434,0,+36,36
860,kei_U,0,876,0,434,0,+36,36
860,ripity,0,876,0,434,0,+36,36
860,zhangruichen,0,876,0,434,0,+36,36
860,Gperm,0,876,0,434,504,+41,545
860,kirifugu,0,876,0,434,106,+65,171
860,kiruto398,0,876,0,434,0,+36,36
860,mifu,0,876,0,434,241,+72,313
860,Maki_python,0,876,0,434,113,+58,171
860,tettai,0,876,0,434,0,+36,36
860,moshi777,0,876,0,434,0,+36,36
860,Higurashi,0,876,0,434,489,+43,532
860,Radperia,0,876,0,434,0,+36,36
860,jayden_0723,0,876,0,434,0,+36,36
860,Fuyuru,0,876,0,434,0,+36,36
860,harukas1206,0,876,0,434,0,+36,36
860,George_Pig,0,876,0,434,0,+36,36
860,maxwatt,0,401,88882643773,434,929,+11,940
860,Johann,0,876,0,434,0,+36,36
860,zyxw,0,876,0,434,18,+48,66
860,usagrada,0,876,0,434,0,+36,36
860,mim_afol,0,876,0,434,299,+73,372
860,okitz,0,504,84685051403,434,641,+37,678
860,Michelia,0,876,0,434,0,+36,36
860,mono_0812,0,876,0,434,382,+58,440
860,yanto7369,0,876,0,434,0,+36,36
860,SorahISA,0,876,0,434,0,+36,36
860,Justice13,0,876,0,434,0,+36,36
860,amixedcolor,0,876,0,434,18,+48,66
860,DarshSikka,0,876,0,434,0,+36,36
860,koji022,0,876,0,434,18,+48,66
860,astrothunder7,0,876,0,434,94,+64,158
860,YutoCT,0,876,0,434,0,+36,36
860,nishikawa,0,876,0,434,52,+58,110
860,y_ishihara,0,777,63179310956,434,141,+68,209
860,yanshaoming,0,876,0,434,0,+36,36
860,katonyonko,0,558,76652620502,434,163,+69,232
860,Kamaltej,0,876,0,434,0,+36,36
860,lucky1305,0,876,0,434,0,+36,36
860,LuxioChaosyn,0,876,0,434,0,+36,36
860,log5,0,876,0,434,185,+62,247
860,aviral,0,876,0,434,0,+36,36
860,tomokon,0,876,0,434,0,+36,36
860,momimaru,0,876,0,434,0,+36,36
860,uesugi,0,876,0,434,52,+58,110
860,shentao1,0,876,0,434,0,+36,36
860,ken3_305,0,876,0,434,0,+36,36
860,Levixi,0,876,0,434,183,+70,253
860,YKazu1104,0,876,0,434,0,+36,36
860,rickyorange,0,876,0,434,0,+36,36
860,Suka,0,876,0,434,0,+36,36
860,TomohiroIshikawa,0,876,0,434,0,+36,36
860,Linuxmetel,0,562,76258308765,434,187,+70,257
860,wlcmtjprprk,0,876,0,434,0,+36,36
860,ymarui,0,876,0,434,126,+67,193
860,StreamWest1629,0,876,0,434,0,+36,36
860,remooon,0,876,0,434,0,+36,36
860,cino,0,876,0,434,0,+36,36
860,lowteq,0,876,0,434,0,+36,36
860,zxcvbnm02,0,876,0,434,0,+36,36
860,cici0729,0,876,0,434,0,+36,36
860,Talaodi,0,876,0,434,0,+36,36
860,TkOnL,0,766,63179310956,434,0,+36,36
860,INTER_ISO,0,876,0,434,52,+58,110
860,MINOMINO,0,876,0,434,0,+36,36
860,Shuhey1622,0,876,0,434,124,+66,190
